B,B_exp,M,R,nRun,udl,cap_r,nam,nam_set,hog,sag
15564338859775.648,15544366083099.3,76003574.86022948,0.0012832396452100601,6,5400,0.2099546266857168,C1_2_5400,C1_2,s2,s12
15573455968582.838,15554785022300.996,71096254.49623105,0.0011988955001065718,6,5400,0.19639849308351118,C1_2_5400,C1_2,s2,s12
15582444311938.6,15565057124434.227,66258094.39147948,0.001115819004791933,6,5400,0.18303340992121403,C1_2_5400,C1_2,s2,s12
15591304076734.248,15575183928275.787,61488369.782104485,0.0010339191884863464,6,5400,0.16985737508868642,C1_2_5400,C1_2,s2,s12
15600037781108.818,15585162468890.7,56788477.15248104,0.0009535433456534766,6,5400,0.15687424627757193,C1_2_5400,C1_2,s2,s12
15609103802750.18,15594994864946.434,52157418.610229485,0.0009038915995459156,6,5400,0.14408126687908698,C1_2_5400,C1_2,s2,s12
15618033363537.373,15604932303339.81,47595260.407104485,0.0008388418626476287,6,5400,0.1314786199091284,C1_2_5400,C1_2,s2,s12
15626827586408.035,15614982844387.627,43102668.55873104,0.0007579748323780426,6,5400,0.11906814518986476,C1_2_5400,C1_2,s2,s12
15635486966987.457,15624879625767.104,38678807.282104485,0.0006784145094265182,6,5400,0.10684753392846542,C1_2_5400,C1_2,s2,s12
15644011040236.197,15634620487152.031,34324642.243041985,0.0006002650509523186,6,5400,0.09481945371006073,C1_2_5400,C1_2,s2,s12
15652399963352.11,15644208746991.936,30038690.094604485,0.0005233201540564009,6,5400,0.08297980689117261,C1_2_5400,C1_2,s2,s12
15660653517965.64,15653639952976.133,25822941.01966854,0.0004478462524863326,6,5400,0.07133409121455399,C1_2_5400,C1_2,s2,s12
15668771675373.223,15662918788763.469,21675301.422729485,0.00037353831755382273,6,5400,0.05987652326720852,C1_2_5400,C1_2,s2,s12
15676753713832.744,15672042032261.791,17597211.578979485,0.00030055212048114686,6,5400,0.04861108170988808,C1_2_5400,C1_2,s2,s12
15684602454888.879,15681009908495.568,13588570.902481044,0.0002290492477347268,6,5400,0.03753748868088686,C1_2_5400,C1_2,s2,s12
15692314042783.562,15689824125557.373,9648615.875854485,0.00015867113157440877,6,5400,0.02665363501617261,C1_2_5400,C1_2,s2,s12
15699890159767.885,15698483669271.105,5777799.835815422,8.958600872148338E-05,6,5400,0.015960773027114426,C1_2_5400,C1_2,s2,s12
15700000000000,15700000000000,1976171.9576263072,0,6,5400,0.005459038556978749,C1_2_5400,C1_2,s2,s12
11100000000000.002,11100000000000.002,-1756410.9567260821,0,6,5400,0.0059138416051383235,C1_2_5400,C1_2,s2,s12
11098657919521.941,11096543815354.854,-5419433.68469239,0.00019048286580391807,6,5400,0.018247251463610743,C1_2_5400,C1_2,s2,s12
11090027502745.908,11086679830484.78,-9013869.771347081,0.00030186329657884236,6,5400,0.030349729869855492,C1_2_5400,C1_2,s2,s12
11081563341694.947,11077006151638.598,-12538958.342895515,0.00041124071720124083,6,5400,0.04221871495924416,C1_2_5400,C1_2,s2,s12
11073264171076.293,11067522162010.957,-15994924.163208015,0.0005185471037830238,6,5400,0.0538549635124849,C1_2_5400,C1_2,s2,s12
11065132128249.043,11058227650699.555,-19381844.085083015,0.0006239850974631653,6,5400,0.0652587342932088,C1_2_5400,C1_2,s2,s12
11057165199254.033,11049122550706.414,-22699742.522583015,0.0007273698459494604,6,5400,0.07643010950364651,C1_2_5400,C1_2,s2,s12
11049364571048.086,11040207880118.127,-25948248.48495505,0.0008287074673915323,6,5400,0.08736784001668367,C1_2_5400,C1_2,s2,s12
11041729235383.63,11031482313222.707,-29127845.061645515,0.0009280178803956889,6,5400,0.09807355239611285,C1_2_5400,C1_2,s2,s12
11034261177338.727,11022947028336.594,-32238102.874145515,0.0010253653434784467,6,5400,0.10854580092304887,C1_2_5400,C1_2,s2,s12
11026958706131.777,11014600876057.162,-35279440.764770515,0.0011206925140422805,6,5400,0.11878599584097817,C1_2_5400,C1_2,s2,s12
11019821312578.162,11006444537083.85,-38251610.686645515,0.001213883157891506,6,5400,0.12879330197523742,C1_2_5400,C1_2,s2,s12
11012851242450.041,10998559391885.336,-41154634.124145515,0.0012977429958933645,6,5400,0.1385677916637896,C1_2_5400,C1_2,s2,s12
11006045780742.104,10991198728062.617,-43988489.69589255,0.0013489906343534433,6,5400,0.14810939291546313,C1_2_5400,C1_2,s2,s12
10999439180638.104,10984017321065.531,-46753331.389770515,0.0014020587158406022,6,5400,0.15741862420798153,C1_2_5400,C1_2,s2,s12
10993312232586.154,10977015185310.66,-49449153.655395515,0.0014824510512115505,6,5400,0.16649546685318356,C1_2_5400,C1_2,s2,s12
10987342391879.986,10970193107388.584,-52075653.655395515,0.0015608218875636604,6,5400,0.1753389011966179,C1_2_5400,C1_2,s2,s12
10981530805029.336,10963550448094.752,-54633077.483520515,0.0016373270042050346,6,5400,0.18394975583676942,C1_2_5400,C1_2,s2,s12
10975875224672.193,10957087359620.727,-57121366.546020515,0.0017117418581102644,6,5400,0.19232783348828456,C1_2_5400,C1_2,s2,s12
10970376690550.123,10950803542388.916,-59540636.18026755,0.0017841819577688095,6,5400,0.20047352249248335,C1_2_5400,C1_2,s2,s12
10965036334655.959,10944699626260.336,-61890643.889770515,0.0018546868222722706,6,5400,0.2083860063628637,C1_2_5400,C1_2,s2,s12
10959851589323.168,10938775270537.934,-64171520.842895515,0.0019230478271956195,6,5400,0.21606572674375593,C1_2_5400,C1_2,s2,s12
10954825229745.246,10933029694239.232,-66383567.71789552,0.0019895831333605427,6,5400,0.22351369601985024,C1_2_5400,C1_2,s2,s12
10949954917245.246,10927464997607.738,-68525975.92102052,0.0020538823956332557,6,5400,0.23072719165326774,C1_2_5400,C1_2,s2,s12
10945242894112.129,10922078106373.973,-70599929.04602052,0.0021164251869291535,6,5400,0.23771019880814992,C1_2_5400,C1_2,s2,s12
10940686532270.902,10916872343119.436,-72604147.89901756,0.0021766631446046747,6,5400,0.24445841043440256,C1_2_5400,C1_2,s2,s12
10936288475483.883,10911845161974.621,-74539612.63977052,0.0022350648086923485,6,5400,0.2509751267332341,C1_2_5400,C1_2,s2,s12
10932046749631.61,10906997526016.83,-76405952.48352052,0.002291357161971834,6,5400,0.25725909927111285,C1_2_5400,C1_2,s2,s12
10927962689160.83,10902329871796.05,-78202999.35852052,0.002345617210992479,6,5400,0.26330976214990076,C1_2_5400,C1_2,s2,s12
10924034990297.193,10897685543221.39,-79930889.98352052,0.0024120617609890947,6,5400,0.2691275757020893,C1_2_5400,C1_2,s2,s12
10920265002472.518,10893064667089.775,-81589784.51477052,0.0024908127574361618,6,5400,0.27471307917431154,C1_2_5400,C1_2,s2,s12
10916652147358.883,10888636230895.486,-83179593.10852052,0.002566346906104772,6,5400,0.28006597006235867,C1_2_5400,C1_2,s2,s12
10913195978293.629,10884400277875.299,-84700300.24276756,0.0026386129668710054,6,5400,0.28518619610359447,C1_2_5400,C1_2,s2,s12
10909897064160.83,10880357070031.977,-86151811.85852052,0.002707632707726714,6,5400,0.2900734406010792,C1_2_5400,C1_2,s2,s12
10906754978121.87,10876506682671.252,-87534100.92102052,0.002773354266350807,6,5400,0.2947276125286886,C1_2_5400,C1_2,s2,s12
10903770653852.389,10872848071511.781,-88847542.32727052,0.0028359531140433724,6,5400,0.299149974165894,C1_2_5400,C1_2,s2,s12
10900942924550.44,10869382999262.479,-90091503.26477052,0.0028951555389656793,6,5400,0.30333839483087716,C1_2_5400,C1_2,s2,s12
10898147040865.375,10866109485596.043,-91266694.67102052,0.002939724996295156,6,5400,0.30729526825259434,C1_2_5400,C1_2,s2,s12
10895451630186.064,10863028988268.754,-92372593.21151756,0.0029757960493792634,6,5400,0.311018832362012,C1_2_5400,C1_2,s2,s12
10892924721923.871,10860141214356.488,-93409304.04602052,0.003009614810006022,6,5400,0.31450944123239233,C1_2_5400,C1_2,s2,s12
10890566152111.893,10857445368691.447,-94377112.63977052,0.003041236144920028,6,5400,0.31776805602616337,C1_2_5400,C1_2,s2,s12
10888375942763.008,10854942615818.885,-95275600.92102052,0.003070552221917412,6,5400,0.3207932690943452,C1_2_5400,C1_2,s2,s12
10886354550875.82,10852632302883.648,-96105003.26477052,0.0030976621085208804,6,5400,0.32358586957835195,C1_2_5400,C1_2,s2,s12
10884501301833.342,10850514070815.402,-96865448.57727052,0.0031225345172419413,6,5400,0.32614629150596136,C1_2_5400,C1_2,s2,s12
10882816619740.383,10848588920371.818,-97556577.58651756,0.0031451140421201894,6,5400,0.3284733252071298,C1_2_5400,C1_2,s2,s12
10881300331255.348,10846856145153.842,-98178643.88977052,0.0031654476076327653,6,5400,0.3305678245446819,C1_2_5400,C1_2,s2,s12
10879952566196.154,10845315929276.404,-98731581.38977052,0.0031835283020778507,6,5400,0.33242956696892434,C1_2_5400,C1_2,s2,s12
10878773368337.52,10843968001003.424,-99215487.63977052,0.0031993834374191596,6,5400,0.33405888094198827,C1_2_5400,C1_2,s2,s12
10877762596227.492,10842812958785.459,-99630147.79602052,0.0032129435748261374,6,5400,0.3354550430842442,C1_2_5400,C1_2,s2,s12
10876920162818.717,10841850236814.707,-99975764.98352052,0.003224251486545941,6,5400,0.3366187373182509,C1_2_5400,C1_2,s2,s12
10876246372525.896,10841080063303.572,-100252257.27401756,0.003233313039980098,6,5400,0.3375496877913049,C1_2_5400,C1_2,s2,s12
10875740954079.164,10840502493517.352,-100459604.82727052,0.0032400974527253346,6,5400,0.33824782770124756,C1_2_5400,C1_2,s2,s12
10875404004653.676,10840117374262.479,-100597862.63977052,0.0032446270847591337,6,5400,0.33871334222144955,C1_2_5400,C1_2,s2,s12
10875235535381.39,10839924879920.557,-100666968.10852052,0.0032468865015341164,6,5400,0.3389460205674092,C1_2_5400,C1_2,s2,s12
14882988478569.22,14702807624997.285,271550780.0004345,0.012106496879399404,7,5400,0.7501402762442942,C1_2_5400,C1_2,s2,s12
14922090621426.365,14750921589841.035,263852545.6254345,0.011470847881030257,7,5400,0.728874435429377,C1_2_5400,C1_2,s2,s12
14960797808926.365,14798549470700.41,256232084.68793452,0.01084489880139611,7,5400,0.70782343836446,C1_2_5400,C1_2,s2,s12
14999109951783.508,14841775230354.66,248689334.68793452,0.010489603845469469,7,5400,0.6869871123976091,C1_2_5400,C1_2,s2,s12
15017051910369.295,14884432194661.066,241224365.93431354,0.00883127503985349,7,5400,0.6663656517522474,C1_2_5400,C1_2,s2,s12
15034332235187.883,14926644248191.111,233837256.5665555,0.007162804793200429,7,5400,0.6459592722833025,C1_2_5400,C1_2,s2,s12
15051429891454.822,14968412864303.922,226527748.74681354,0.005515557508461825,7,5400,0.6257672617315291,C1_2_5400,C1_2,s2,s12
15068346688312.883,15004483946535.38,219296100.3165555,0.004238204966908171,7,5400,0.6057903323661754,C1_2_5400,C1_2,s2,s12
15085080467129.656,15023310221244.549,212142115.92707157,0.0040947906124667085,7,5400,0.5860279445499215,C1_2_5400,C1_2,s2,s12
15102954870518.549,15041931787818.275,205065920.6290555,0.004040473087779163,7,5400,0.5664804437266726,C1_2_5400,C1_2,s2,s12
15132578419625.691,15060348481897.223,198067576.8790555,0.00477314147830832,7,5400,0.5471480024283301,C1_2_5400,C1_2,s2,s12
15161871276768.549,15078560694068.275,191146936.2540555,0.005494742778084674,7,5400,0.5280302106465622,C1_2_5400,C1_2,s2,s12
15190836194923.31,15096567725318.275,184304264.3790555,0.0062056142529230305,7,5400,0.509127802152087,C1_2_5400,C1_2,s2,s12
15219472244091.76,15126005177132.992,177538912.80207157,0.006141281738271296,7,5400,0.4904389856410817,C1_2_5400,C1_2,s2,s12
15247777936056.047,15157849708382.992,170851561.23957157,0.005897792324244414,7,5400,0.4719656387833469,C1_2_5400,C1_2,s2,s12
15275754758850.098,15189324261816.479,164241905.01853943,0.005658018107651612,7,5400,0.45370691994071666,C1_2_5400,C1_2,s2,s12
15303240501742.72,15220428577430.611,157709998.73957157,0.005411397952131696,7,5400,0.4356629799435679,C1_2_5400,C1_2,s2,s12
15329259102933.195,15251161650347.277,151256053.42707157,0.005094665832282417,7,5400,0.4178344017322419,C1_2_5400,C1_2,s2,s12
15354964530820.955,15281524373423.621,144879881.58103943,0.0047828282019097244,7,5400,0.40022066735093764,C1_2_5400,C1_2,s2,s12
15380354695336.824,15310968755716.229,138581389.36457157,0.004511335466251169,7,5400,0.3828215175816894,C1_2_5400,C1_2,s2,s12
15405430871523.902,15339182988152.883,132360151.11228943,0.004300294092616074,7,5400,0.3656357765532857,C1_2_5400,C1_2,s2,s12
15430196904095.328,15367041335789.926,126217385.45832157,0.004092985248207703,7,5400,0.34866681065834687,C1_2_5400,C1_2,s2,s12
15454646397434.33,15394548705404.438,120152010.45832157,0.0038886487910761627,7,5400,0.33191163110033584,C1_2_5400,C1_2,s2,s12
15478783975265.398,15421702882568.982,114164514.39353941,0.0036876987745051402,7,5400,0.31537158672248455,C1_2_5400,C1_2,s2,s12
15501220399104.076,15448503903108.52,108254889.36457157,0.0034007964946168685,7,5400,0.2990466557032364,C1_2_5400,C1_2,s2,s12
15512227788579.662,15474953360885.309,102422783.92478941,0.0024029061590879626,7,5400,0.28293586719555086,C1_2_5400,C1_2,s2,s12
15523086160172.545,15500491029144.154,96668725.27310367,0.0014555824012858196,7,5400,0.26704067755001015,C1_2_5400,C1_2,s2,s12
15533799826132.74,15512543568498.324,90991979.23728941,0.0013683875080362695,7,5400,0.25135905866654534,C1_2_5400,C1_2,s2,s12
15544366083099.3,15524430079910.213,85393432.36228941,0.0012825227534214742,7,5400,0.23589345956433538,C1_2_5400,C1_2,s2,s12
15554785022300.996,15536152031333.645,79872393.24185367,0.0011978944704563465,7,5400,0.22064197028136373,C1_2_5400,C1_2,s2,s12
15565057124434.227,15547708734037.072,74429186.26853941,0.0011145728704021632,7,5400,0.20560548692966688,C1_2_5400,C1_2,s2,s12
15575183928275.787,15559100271324.758,69063772.20603941,0.001032646357506598,7,5400,0.19078390112165583,C1_2_5400,C1_2,s2,s12
15585162468890.7,15570327360586.562,63775813.16372867,0.0009518738308791357,7,5400,0.176176279457814,C1_2_5400,C1_2,s2,s12
15594994864946.434,15581388143704.004,58566184.31541442,0.0008725056571204215,7,5400,0.1617850395453437,C1_2_5400,C1_2,s2,s12
15604932303339.81,15592284424887.654,53434035.87791442,0.0008105051791509096,7,5400,0.14760783391689067,C1_2_5400,C1_2,s2,s12
15614982844387.627,15603177859602.955,48379496.75747867,0.0007560036986473443,7,5400,0.13364501866706816,C1_2_5400,C1_2,s2,s12
15624879625767.104,15614310921029.555,43403018.29978942,0.0006764023141733456,7,5400,0.1198978406071531,C1_2_5400,C1_2,s2,s12
15634620487152.031,15625270403516.97,38504129.62791442,0.0005980371344954685,7,5400,0.10636499897213929,C1_2_5400,C1_2,s2,s12
15644208746991.936,15636056127789.9,33682910.87791442,0.0005211269763709041,7,5400,0.09304671513236028,C1_2_5400,C1_2,s2,s12
15653639952976.133,15646667615527.873,28939575.859041177,0.0004454131734986122,7,5400,0.07994357972110823,C1_2_5400,C1_2,s2,s12
15662918788763.469,15657105263958.105,24273947.010726918,0.000371164843779557,7,5400,0.06705510223957711,C1_2_5400,C1_2,s2,s12
15672042032261.791,15667369012297.73,19686051.502914418,0.00029817556349331307,7,5400,0.05438135774285751,C1_2_5400,C1_2,s2,s12
15681009908495.568,15677458147241.03,15176208.183259923,0.00022650079779713738,7,5400,0.0419232270255799,C1_2_5400,C1_2,s2,s12
15689824125557.373,15687374178029.344,10743742.42088317,0.00015614882030694934,7,5400,0.029678846466528092,C1_2_5400,C1_2,s2,s12
15698483669271.105,15697115996860.615,6389149.403305045,8.7121306700938E-05,7,5400,0.017649583987030513,C1_2_5400,C1_2,s2,s12
15700000000000,15700000000000,2112525.1650523744,0,7,5400,0.0058357048758352886,C1_2_5400,C1_2,s2,s12
11100000000000.002,11100000000000.002,-2086801.881699571,0,7,5400,0.007026268961951417,C1_2_5400,C1_2,s2,s12
11096543815354.854,11094380353108.773,-6207799.327163705,0.0001949672152050069,7,5400,0.02090168123624143,C1_2_5400,C1_2,s2,s12
11086679830484.78,11083283283200.066,-10251571.601896327,0.00030636289102292696,7,5400,0.034517076100661036,C1_2_5400,C1_2,s2,s12
11077006151638.598,11072401186665.434,-14217007.57911683,0.00041572288668295627,7,5400,0.04786871238759876,C1_2_5400,C1_2,s2,s12
11067522162010.957,11061730432407.576,-18105430.430679332,0.0005233086068045883,7,5400,0.06096104522114253,C1_2_5400,C1_2,s2,s12
11058227650699.555,11051274815350.857,-21915457.286148082,0.0006287477133152909,7,5400,0.07378941847187906,C1_2_5400,C1_2,s2,s12
11049122550706.414,11041032606947.488,-25647718.028335582,0.0007321797474685951,7,5400,0.08635595295735886,C1_2_5400,C1_2,s2,s12
11040207880118.127,11031002562057.096,-29302666.386394743,0.000833799341551235,7,5400,0.09866217638516749,C1_2_5400,C1_2,s2,s12
11031482313222.707,11021186458419.943,-32879654.55177308,0.0009333156243583614,7,5400,0.11070590758172753,C1_2_5400,C1_2,s2,s12
11022947028336.594,11011584075328.73,-36378762.95021058,0.0010308452883473573,7,5400,0.12248741734077635,C1_2_5400,C1_2,s2,s12
11014600876057.162,11002194630565.078,-39800276.62208558,0.001126345441989813,7,5400,0.13400766539422754,C1_2_5400,C1_2,s2,s12
11006444537083.85,10993392179228.35,-43144010.99708558,0.0011858832170118956,7,5400,0.14526603029321744,C1_2_5400,C1_2,s2,s12
10998559391885.336,10984909397166.66,-46409882.09083558,0.0012410711468946248,7,5400,0.15626222926207264,C1_2_5400,C1_2,s2,s12
10991198728062.617,10976628912896.54,-49597868.53483225,0.0013255892761613545,7,5400,0.16699619035297053,C1_2_5400,C1_2,s2,s12
10984017321065.531,10968549174966.986,-52708567.63771058,0.0014082412332762414,7,5400,0.17746992470609624,C1_2_5400,C1_2,s2,s12
10977015185310.66,10960673003091.986,-55740893.80958558,0.001488763743402923,7,5400,0.1876797771366518,C1_2_5400,C1_2,s2,s12
10970193107388.584,10952997566809.518,-58695936.77833558,0.0015674783853608704,7,5400,0.19762941676207266,C1_2_5400,C1_2,s2,s12
10963550448094.752,10945524048140.688,-61573241.46583558,0.0016442118855025732,7,5400,0.20731731133277972,C1_2_5400,C1_2,s2,s12
10957087359620.727,10938253796517.31,-64372288.34083558,0.0017188475810480286,7,5400,0.21674171158530497,C1_2_5400,C1_2,s2,s12
10950803542388.916,10931184452669.268,-67093985.72233225,0.00179156622102715,7,5400,0.2259056758327685,C1_2_5400,C1_2,s2,s12
10944699626260.336,10924317519122.83,-69737755.13771059,0.0018622810888844982,7,5400,0.2348072563559279,C1_2_5400,C1_2,s2,s12
10938775270537.934,10917652107191.012,-72303938.73146059,0.0019310354975308956,7,5400,0.24344760515643296,C1_2_5400,C1_2,s2,s12
10933029694239.232,10911188511411.791,-74792423.10646059,0.0019977246415922418,7,5400,0.2518263404257932,C1_2_5400,C1_2,s2,s12
10927464997607.738,10904928050778.674,-77202700.45021059,0.002062413087939269,7,5400,0.2599417523576114,C1_2_5400,C1_2,s2,s12
10922078106373.973,10898786273554.428,-79535727.79396059,0.002132545893986249,7,5400,0.26779706327932856,C1_2_5400,C1_2,s2,s12
10916872343119.436,10892505447587.514,-81790544.31608225,0.0022320399805059155,7,5400,0.27538903810128706,C1_2_5400,C1_2,s2,s12
10911845161974.621,10886440086228.521,-83968009.04396059,0.0023282107992725837,7,5400,0.28272056917158445,C1_2_5400,C1_2,s2,s12
10906997526016.83,10880592081789.107,-86067442.63771059,0.0024209636212657844,7,5400,0.2897893691505407,C1_2_5400,C1_2,s2,s12
10902329871796.05,10874960302976.434,-88089251.23146059,0.0025104330121602093,7,5400,0.2965968054931333,C1_2_5400,C1_2,s2,s12
10897685543221.39,10869545663787.715,-90033106.70021059,0.002582188605284122,7,5400,0.30314177340138243,C1_2_5400,C1_2,s2,s12
10893064667089.775,10864347108773.787,-91899387.95021059,0.0026363157838170215,7,5400,0.3094255486539077,C1_2_5400,C1_2,s2,s12
10888636230895.486,10859364463839.943,-93688157.48146059,0.0026882858821646615,7,5400,0.3154483416884195,C1_2_5400,C1_2,s2,s12
10884400277875.299,10854600285679.438,-95398497.44108225,0.0027378625771817414,7,5400,0.32120706209118605,C1_2_5400,C1_2,s2,s12
10880357070031.977,10850051441555.82,-97031532.48146059,0.0027853523814606925,7,5400,0.32670549657057435,C1_2_5400,C1_2,s2,s12
10876506682671.252,10845718931545.375,-98586903.57521059,0.002830665398746901,7,5400,0.33194243628017034,C1_2_5400,C1_2,s2,s12
10872848071511.781,10841603604682.56,-100064305.91896059,0.0028736230492436574,7,5400,0.3369168549459952,C1_2_5400,C1_2,s2,s12
10869382999262.479,10837704906040.5,-101463938.73146059,0.002914433434181864,7,5400,0.34162942333825114,C1_2_5400,C1_2,s2,s12
10866109485596.043,10834022933547.463,-102785766.85646059,0.002952901596575439,7,5400,0.3460800230857259,C1_2_5400,C1_2,s2,s12
10863028988268.754,10830556794645.314,-104030110.72233225,0.002989239341854556,7,5400,0.3502697330718258,C1_2_5400,C1_2,s2,s12
10860141214356.488,10827308329177.686,-105196309.82521059,0.003023246616296253,7,5400,0.3541963293778134,C1_2_5400,C1_2,s2,s12
10857445368691.447,10824275349111.531,-106285149.66896059,0.0030550482598388344,7,5400,0.3578624567978471,C1_2_5400,C1_2,s2,s12
10854942615818.885,10821460020072.533,-107295852.79396059,0.0030845483878981957,7,5400,0.36126549762276294,C1_2_5400,C1_2,s2,s12
10852632302883.648,10818860557589.943,-108229059.82521059,0.0031118482918408284,7,5400,0.3644076088390929,C1_2_5400,C1_2,s2,s12
10850514070815.402,10816477875660.973,-109084442.63771059,0.0031368278896551777,7,5400,0.36728768564885717,C1_2_5400,C1_2,s2,s12
10848588920371.818,10814312017486.54,-109861985.72233225,0.003159572469458499,7,5400,0.3699056758327685,C1_2_5400,C1_2,s2,s12
10846856145153.842,10812362407346.21,-110561895.76271059,0.0031800677860968933,7,5400,0.37226227529532185,C1_2_5400,C1_2,s2,s12
10845315929276.404,10810629762412.365,-111183915.29396059,0.0031982624655871425,7,5400,0.37435661715138246,C1_2_5400,C1_2,s2,s12
10843968001003.424,10809113462795.375,-111728266.85646059,0.0032141867446329273,7,5400,0.37618945069515347,C1_2_5400,C1_2,s2,s12
10842812958785.459,10807814030779.357,-112194762.95021059,0.0032278457757351107,7,5400,0.37776014461350366,C1_2_5400,C1_2,s2,s12
10841850236814.707,10806730867913.76,-112583618.41896059,0.0032392412857443417,7,5400,0.3790694222860626,C1_2_5400,C1_2,s2,s12
10841080063303.572,10805864409112.584,-112894677.12858225,0.0032483529302759447,7,5400,0.38011675800869443,C1_2_5400,C1_2,s2,s12
10840502493517.352,10805214698867.797,-113127923.10646059,0.003255180714238743,7,5400,0.3809020980015508,C1_2_5400,C1_2,s2,s12
10840117374262.479,10804781464188.133,-113283454.35646059,0.00325973500602892,7,5400,0.38142577224397506,C1_2_5400,C1_2,s2,s12
10839924879920.557,10804564868610.137,-113361212.16896059,0.0032620162687584113,7,5400,0.38168758306047335,C1_2_5400,C1_2,s2,s12
14702807624997.285,14503141316960.838,301560215.6254828,0.013580148304258598,8,5400,0.8330392696836542,C1_2_5400,C1_2,s2,s12
14750921589841.035,14564238526782.266,293006606.2504828,0.012655688115604805,8,5400,0.8094105145040962,C1_2_5400,C1_2,s2,s12
14798549470700.41,14621628828121.982,284539387.5004828,0.011955269192342953,8,5400,0.7860204074598972,C1_2_5400,C1_2,s2,s12
14841775230354.66,14674008613278.232,276158621.8754828,0.011303675906188668,8,5400,0.7628691212029911,C1_2_5400,C1_2,s2,s12
14884432194661.066,14725848554709.629,267864231.24645948,0.010654329159315882,8,5400,0.7399564399073466,C1_2_5400,C1_2,s2,s12
14926644248191.111,14777149140596.836,259656137.5045061,0.010015319257869497,8,5400,0.7172821478025031,C1_2_5400,C1_2,s2,s12
14968412864303.922,14825515776805.945,251534739.05895948,0.009546575765474232,8,5400,0.6948473454667389,C1_2_5400,C1_2,s2,s12
15004483946535.38,14871432651759.965,243499285.9420061,0.008867435577891922,8,5400,0.6726499611657627,C1_2_5400,C1_2,s2,s12
15023310221244.549,14916853366137.64,235550660.92591286,0.0070861117516142985,8,5400,0.6506924334969968,C1_2_5400,C1_2,s2,s12
15041931787818.275,14961781624974.25,227688215.6295061,0.005328448764069991,8,5400,0.6289729713522269,C1_2_5400,C1_2,s2,s12
15060348481897.223,15002862672685.51,219912184.3795061,0.0038170304811214525,8,5400,0.6074922220428346,C1_2_5400,C1_2,s2,s12
15078560694068.275,15023097952290.773,212222778.1295061,0.0036782517179720165,8,5400,0.5862507683135528,C1_2_5400,C1_2,s2,s12
15096567725318.275,15043107224494.72,204619254.6920061,0.0035412354514130196,8,5400,0.5652465599226688,C1_2_5400,C1_2,s2,s12
15126005177132.992,15062888104471.281,197102520.30091286,0.004172752284729434,8,5400,0.5444821002787648,C1_2_5400,C1_2,s2,s12
15157849708382.992,15082441085556.809,189672387.48841286,0.004974889201103448,8,5400,0.5239568715149526,C1_2_5400,C1_2,s2,s12
15189324261816.479,15103198861509.05,182328239.08309937,0.005670127177673938,8,5400,0.5036691687378435,C1_2_5400,C1_2,s2,s12
15220428577430.611,15137759501543.271,175070504.67591286,0.005431455196335566,8,5400,0.4836201786627427,C1_2_5400,C1_2,s2,s12
15251161650347.277,15171906748567.082,167899582.80091286,0.005196646891378968,8,5400,0.46381100221246646,C1_2_5400,C1_2,s2,s12
15281524373423.621,15205644880854.29,160814575.02059937,0.004965440012077293,8,5400,0.4442391575154679,C1_2_5400,C1_2,s2,s12
15310968755716.229,15238970327436.129,153816231.23841286,0.004702408412480077,8,5400,0.4249067161282123,C1_2_5400,C1_2,s2,s12
15339182988152.883,15271884799009.05,146904192.20809937,0.004387338569192984,8,5400,0.40581268565773304,C1_2_5400,C1_2,s2,s12
15367041335789.926,15304178514791.78,140078637.48841286,0.004090756289679433,8,5400,0.38695756212268745,C1_2_5400,C1_2,s2,s12
15394548705404.438,15334742715472.05,133339231.23841284,0.003884881010600273,8,5400,0.36834041778567084,C1_2_5400,C1_2,s2,s12
15421702882568.982,15364912942792.066,126686696.11434935,0.0036824688044732852,8,5400,0.34996324893466674,C1_2_5400,C1_2,s2,s12
15448503903108.52,15394693537467.516,120120074.98841286,0.0034832088581844022,8,5400,0.3318234115702013,C1_2_5400,C1_2,s2,s12
15474953360885.309,15424081079838.55,113640121.89559935,0.0032873947895276537,8,5400,0.3139229886618767,C1_2_5400,C1_2,s2,s12
15500491029144.154,15453076226105.549,107246692.1437263,0.0030589226463507355,8,5400,0.2962615805075312,C1_2_5400,C1_2,s2,s12
15512543568498.324,15481681047950.797,100939328.92684935,0.0019895203137543843,8,5400,0.278837925212291,C1_2_5400,C1_2,s2,s12
15524430079910.213,15504631309669.64,94718653.14559935,0.0012753299244262354,8,5400,0.2616537379712689,C1_2_5400,C1_2,s2,s12
15536152031333.645,15517655120514.912,88584438.2374763,0.0011905722074183785,8,5400,0.24470839292120525,C1_2_5400,C1_2,s2,s12
15547708734037.072,15530496664300.744,82536071.11434935,0.0011070486353173977,8,5400,0.22800019644847888,C1_2_5400,C1_2,s2,s12
15559100271324.758,15543153627543.844,76574641.42684935,0.0010249078354680665,8,5400,0.2115321586377054,C1_2_5400,C1_2,s2,s12
15570327360586.562,15555628141679.986,70699145.2687263,0.0009440532986984305,8,5400,0.19530150626719975,C1_2_5400,C1_2,s2,s12
15581388143704.004,15567918079010.139,64910584.78622435,0.0008644970890676454,8,5400,0.17931100769675234,C1_2_5400,C1_2,s2,s12
15592284424887.654,15580024663239.174,59208383.61434935,0.0007862710372902143,8,5400,0.16355907075787113,C1_2_5400,C1_2,s2,s12
15603177859602.955,15591948097558.438,53592446.04997631,0.0007197099299618787,8,5400,0.14804543107728263,C1_2_5400,C1_2,s2,s12
